Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:2992_2, Value:1, Discovered faults:{'1612_s-a-1', '1457_s-a-1', '1848_3_s-a-1', '2617_s-a-1', '2796_1_s-a-1', '1053_5_s-a-1', '2992_s-a-0', '1841_s-a-0', '1848_s-a-1', '1606_4_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '1606_s-a-1', '234_1_s-a-0', '2434_1_s-a-0', '1458_s-a-1', '521_s-a-0', '2796_s-a-1', '1461_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '1042_6_s-a-1', '2618_s-a-0', '1053_s-a-1', '2992_2_s-a-0', '2128_s-a-0', '2434_s-a-0', '1462_s-a-1', '234_s-a-0', '2128_1_s-a-0', '1841_1_s-a-0', '1612_1_s-a-1', '2719_s-a-0', '1459_s-a-1', '2191_1_s-a-0', '509_s-a-0', '78_s-a-1', '79_s-a-1', '2191_s-a-0', '1066_s-a-1', '1042_s-a-1', '1460_s-a-1', '2366_s-a-1', '509_1_s-a-0', '227_s-a-0', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:2995_1, Value:0, Discovered faults:{'1619_s-a-1', '227_2_s-a-0', '2135_1_s-a-0', '1097_s-a-1', '2437_2_s-a-0', '1075_s-a-1', '2437_s-a-0', '1852_s-a-1', '1463_s-a-1', '77_s-a-1', '550_s-a-0', '1068_s-a-1', '2800_1_s-a-1', '1464_s-a-1', '2135_s-a-0', '2620_s-a-1', '1468_s-a-1', '2194_1_s-a-0', '2800_s-a-1', '2367_s-a-1', '1856_2_s-a-1', '2194_s-a-0', '2720_s-a-0', '1619_3_s-a-1', '1075_2_s-a-1', '2619_s-a-0', '1852_3_s-a-1', '2995_1_s-a-1', '76_s-a-1', '2995_s-a-1', '1466_s-a-1', '1856_s-a-1', '1465_s-a-1', '1615_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0', '1615_2_s-a-1'} 
Wire:2995_2, Value:0, Discovered faults:{'1619_s-a-1', '2995_2_s-a-1', '227_2_s-a-0', '2135_1_s-a-0', '1097_s-a-1', '2437_2_s-a-0', '1075_s-a-1', '2437_s-a-0', '1852_s-a-1', '1463_s-a-1', '77_s-a-1', '550_s-a-0', '1068_s-a-1', '2800_1_s-a-1', '1464_s-a-1', '2135_s-a-0', '2620_s-a-1', '1468_s-a-1', '2194_1_s-a-0', '2800_s-a-1', '2367_s-a-1', '1856_2_s-a-1', '2194_s-a-0', '2720_s-a-0', '1619_3_s-a-1', '1075_2_s-a-1', '2619_s-a-0', '1852_3_s-a-1', '76_s-a-1', '2995_s-a-1', '1466_s-a-1', '1856_s-a-1', '1465_s-a-1', '1615_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0', '1615_2_s-a-1'} 
Wire:2998_1, Value:0, Discovered faults:{'1619_s-a-1', '227_2_s-a-0', '2135_1_s-a-0', '1097_s-a-1', '2800_2_s-a-1', '2437_2_s-a-0', '1075_s-a-1', '2437_s-a-0', '1852_s-a-1', '1463_s-a-1', '77_s-a-1', '550_s-a-0', '1068_s-a-1', '2998_1_s-a-1', '1464_s-a-1', '2135_s-a-0', '2620_s-a-1', '1468_s-a-1', '2194_1_s-a-0', '2800_s-a-1', '2367_s-a-1', '1856_2_s-a-1', '2194_s-a-0', '2720_s-a-0', '1619_3_s-a-1', '1075_2_s-a-1', '2619_s-a-0', '2998_s-a-1', '1852_3_s-a-1', '76_s-a-1', '1466_s-a-1', '1856_s-a-1', '1465_s-a-1', '1615_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0', '1615_2_s-a-1'} 
Wire:2998_2, Value:0, Discovered faults:{'1619_s-a-1', '227_2_s-a-0', '2135_1_s-a-0', '1097_s-a-1', '2800_2_s-a-1', '2437_2_s-a-0', '1075_s-a-1', '2437_s-a-0', '1852_s-a-1', '1463_s-a-1', '77_s-a-1', '550_s-a-0', '1068_s-a-1', '1464_s-a-1', '2135_s-a-0', '2620_s-a-1', '1468_s-a-1', '2194_1_s-a-0', '2800_s-a-1', '2367_s-a-1', '1856_2_s-a-1', '2194_s-a-0', '2720_s-a-0', '1619_3_s-a-1', '1075_2_s-a-1', '2619_s-a-0', '2998_s-a-1', '2998_2_s-a-1', '1852_3_s-a-1', '76_s-a-1', '1466_s-a-1', '1856_s-a-1', '1465_s-a-1', '1615_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0', '1615_2_s-a-1'} 
Wire:3001_1, Value:0, Discovered faults:{'1612_s-a-1', '2726_s-a-0', '1457_s-a-1', '3001_1_s-a-1', '1848_3_s-a-1', '1841_2_s-a-0', '2628_s-a-1', '1053_5_s-a-1', '1841_s-a-0', '1848_s-a-1', '2629_s-a-0', '1606_4_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '1606_s-a-1', '234_1_s-a-0', '1458_s-a-1', '2374_s-a-1', '521_s-a-0', '1461_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '2207_s-a-0', '2454_1_s-a-0', '1042_6_s-a-1', '1053_s-a-1', '2128_s-a-0', '2128_2_s-a-0', '1462_s-a-1', '2806_s-a-1', '234_s-a-0', '3001_s-a-1', '1612_1_s-a-1', '2806_1_s-a-1', '2454_s-a-0', '1459_s-a-1', '509_s-a-0', '78_s-a-1', '79_s-a-1', '1066_s-a-1', '1042_s-a-1', '1460_s-a-1', '2207_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3001_2, Value:0, Discovered faults:{'1612_s-a-1', '2726_s-a-0', '1457_s-a-1', '1848_3_s-a-1', '1841_2_s-a-0', '2628_s-a-1', '1053_5_s-a-1', '1841_s-a-0', '1848_s-a-1', '2629_s-a-0', '1606_4_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '1606_s-a-1', '234_1_s-a-0', '1458_s-a-1', '2374_s-a-1', '521_s-a-0', '1461_s-a-1', '1053_6_s-a-1', '3001_2_s-a-1', '227_1_s-a-0', '2207_s-a-0', '2454_1_s-a-0', '1042_6_s-a-1', '1053_s-a-1', '2128_s-a-0', '2128_2_s-a-0', '1462_s-a-1', '2806_s-a-1', '234_s-a-0', '3001_s-a-1', '1612_1_s-a-1', '2806_1_s-a-1', '2454_s-a-0', '1459_s-a-1', '509_s-a-0', '78_s-a-1', '79_s-a-1', '1066_s-a-1', '1042_s-a-1', '1460_s-a-1', '2207_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3004_1, Value:0, Discovered faults:{'3004_1_s-a-1', '1612_s-a-1', '2726_s-a-0', '1457_s-a-1', '1848_3_s-a-1', '1841_2_s-a-0', '2628_s-a-1', '1053_5_s-a-1', '1841_s-a-0', '1848_s-a-1', '2629_s-a-0', '1606_4_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '1606_s-a-1', '234_1_s-a-0', '1458_s-a-1', '2374_s-a-1', '521_s-a-0', '2806_2_s-a-1', '1461_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '2207_s-a-0', '2454_1_s-a-0', '1042_6_s-a-1', '1053_s-a-1', '2128_s-a-0', '2128_2_s-a-0', '1462_s-a-1', '3004_s-a-1', '2806_s-a-1', '234_s-a-0', '1612_1_s-a-1', '2454_s-a-0', '1459_s-a-1', '509_s-a-0', '78_s-a-1', '79_s-a-1', '1066_s-a-1', '1042_s-a-1', '1460_s-a-1', '2207_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3004_2, Value:0, Discovered faults:{'1612_s-a-1', '2726_s-a-0', '1457_s-a-1', '1848_3_s-a-1', '1841_2_s-a-0', '2628_s-a-1', '1053_5_s-a-1', '1841_s-a-0', '1848_s-a-1', '2629_s-a-0', '1606_4_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '1606_s-a-1', '234_1_s-a-0', '1458_s-a-1', '2374_s-a-1', '521_s-a-0', '2806_2_s-a-1', '1461_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '2207_s-a-0', '2454_1_s-a-0', '1042_6_s-a-1', '1053_s-a-1', '2128_s-a-0', '2128_2_s-a-0', '1462_s-a-1', '3004_s-a-1', '2806_s-a-1', '234_s-a-0', '1612_1_s-a-1', '2454_s-a-0', '1459_s-a-1', '509_s-a-0', '78_s-a-1', '79_s-a-1', '1066_s-a-1', '1042_s-a-1', '1460_s-a-1', '2207_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '3004_2_s-a-1', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3010_1, Value:1, Discovered faults:{'1099_s-a-1', '227_2_s-a-0', '1628_1_s-a-1', '1628_s-a-1', '562_s-a-0', '234_s-a-0', '1472_s-a-1', '1086_6_s-a-1', '2811_s-a-1', '1075_s-a-1', '1086_5_s-a-1', '562_1_s-a-0', '3010_s-a-0', '1473_s-a-1', '550_s-a-0', '1474_s-a-1', '74_s-a-1', '1075_6_s-a-1', '1086_s-a-1', '2916_s-a-1', '3010_1_s-a-0', '1870_4_s-a-1', '1870_s-a-1', '227_s-a-0', '550_1_s-a-0', '234_2_s-a-0'} 
Wire:3010_2, Value:1, Discovered faults:{'1099_s-a-1', '3010_2_s-a-0', '227_2_s-a-0', '1628_1_s-a-1', '1628_s-a-1', '562_s-a-0', '234_s-a-0', '1472_s-a-1', '1086_6_s-a-1', '2811_s-a-1', '1075_s-a-1', '1086_5_s-a-1', '562_1_s-a-0', '3010_s-a-0', '1473_s-a-1', '550_s-a-0', '1474_s-a-1', '74_s-a-1', '1075_6_s-a-1', '1086_s-a-1', '2916_s-a-1', '1870_4_s-a-1', '1870_s-a-1', '227_s-a-0', '550_1_s-a-0', '234_2_s-a-0'} 
Wire:3013_1, Value:1, Discovered faults:{'1477_s-a-1', '1875_s-a-1', '562_s-a-0', '234_s-a-0', '3013_1_s-a-0', '1475_s-a-1', '1476_s-a-1', '1875_4_s-a-1', '1086_7_s-a-1', '73_s-a-1', '3013_s-a-0', '2917_s-a-1', '234_2_s-a-0', '1086_s-a-1', '1631_1_s-a-1', '2812_s-a-1', '1631_s-a-1', '562_1_s-a-0', '1100_s-a-1'} 
Wire:3013_2, Value:1, Discovered faults:{'1477_s-a-1', '1875_s-a-1', '562_s-a-0', '234_s-a-0', '1475_s-a-1', '1476_s-a-1', '1875_4_s-a-1', '1086_7_s-a-1', '73_s-a-1', '3013_2_s-a-0', '3013_s-a-0', '2917_s-a-1', '234_2_s-a-0', '1086_s-a-1', '1631_1_s-a-1', '2812_s-a-1', '1631_s-a-1', '562_1_s-a-0', '1100_s-a-1'} 
Wire:3016_1, Value:1, Discovered faults:{'3016_s-a-0', '594_s-a-0', '125_s-a-0', '3016_1_s-a-0', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2918_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '2738_1_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '322_s-a-0'} 
Wire:3016_2, Value:1, Discovered faults:{'3016_s-a-0', '594_s-a-0', '125_s-a-0', '3016_2_s-a-0', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2918_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '2738_1_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '322_s-a-0'} 
Wire:3019_1, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '1486_s-a-0', '3019_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '2738_2_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2919_s-a-1', '3019_1_s-a-0', '322_s-a-0'} 
Wire:3019_2, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '1486_s-a-0', '3019_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '2738_2_s-a-1', '3019_2_s-a-0', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2919_s-a-1', '322_s-a-0'} 
Wire:3022_1, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '2738_3_s-a-1', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '3022_1_s-a-0', '1102_4_s-a-0', '2920_s-a-1', '1897_s-a-1', '3022_s-a-0', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '322_s-a-0'} 
Wire:3022_2, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '2738_3_s-a-1', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '2920_s-a-1', '1897_s-a-1', '3022_s-a-0', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '322_s-a-0', '3022_2_s-a-0'} 
Wire:3025_1, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '1486_s-a-0', '2738_4_s-a-1', '322_1_s-a-0', '2921_s-a-1', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '3025_1_s-a-0', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '3025_s-a-0', '322_s-a-0'} 
Wire:3025_2, Value:1, Discovered faults:{'594_s-a-0', '125_s-a-0', '1486_s-a-0', '2738_4_s-a-1', '322_1_s-a-0', '2921_s-a-1', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '3025_2_s-a-0', '2537_s-a-1', '2537_2_s-a-1', '2738_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '3025_s-a-0', '322_s-a-0'} 
Wire:3030_1, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2603_1_s-a-0', '2820_2_s-a-0', '3030_s-a-1', '2603_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2359_1_s-a-0', '3030_1_s-a-1', '322_s-a-0', '2820_s-a-0'} 
Wire:3030_2, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2603_1_s-a-0', '2820_2_s-a-0', '3030_s-a-1', '2603_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2359_1_s-a-0', '322_s-a-0', '2820_s-a-0', '3030_2_s-a-1'} 
Wire:3030_3, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2603_1_s-a-0', '2820_2_s-a-0', '3030_s-a-1', '2603_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2359_1_s-a-0', '322_s-a-0', '2820_s-a-0', '3030_3_s-a-1'} 
Wire:3030_4, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2603_1_s-a-0', '2820_2_s-a-0', '3030_s-a-1', '2603_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2359_1_s-a-0', '322_s-a-0', '2820_s-a-0', '3030_4_s-a-1'} 
Wire:3039_1, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2659_s-a-0', '2831_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '3039_1_s-a-1', '2831_2_s-a-0', '3039_s-a-1', '2659_1_s-a-0', '322_s-a-0'} 
Wire:3039_2, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2659_s-a-0', '2831_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '3039_2_s-a-1', '2831_2_s-a-0', '3039_s-a-1', '2659_1_s-a-0', '322_s-a-0'} 
Wire:3039_3, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2659_s-a-0', '2831_s-a-0', '3039_3_s-a-1', '2359_2_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2831_2_s-a-0', '3039_s-a-1', '2659_1_s-a-0', '322_s-a-0'} 
Wire:3039_4, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2659_s-a-0', '2831_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2831_2_s-a-0', '3039_s-a-1', '2659_1_s-a-0', '322_s-a-0', '3039_4_s-a-1'} 
Wire:3050_1, Value:0, Discovered faults:{'2603_2_s-a-0', '594_s-a-0', '2359_s-a-0', '3050_1_s-a-1', '2603_s-a-0', '2113_s-a-1', '2844_1_s-a-0', '2113_1_s-a-1', '322_1_s-a-0', '3050_s-a-1', '2359_1_s-a-0', '2844_s-a-0', '322_s-a-0'} 
Wire:3050_2, Value:0, Discovered faults:{'2603_2_s-a-0', '594_s-a-0', '2359_s-a-0', '2603_s-a-0', '2113_s-a-1', '2844_1_s-a-0', '2113_1_s-a-1', '322_1_s-a-0', '3050_2_s-a-1', '3050_s-a-1', '2359_1_s-a-0', '2844_s-a-0', '322_s-a-0'} 
Wire:3061_1, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2659_s-a-0', '2859_1_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2859_s-a-0', '322_s-a-0', '3061_s-a-1', '3061_1_s-a-1', '2659_2_s-a-0'} 
Wire:3061_2, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2659_s-a-0', '2859_1_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2859_s-a-0', '3061_2_s-a-1', '322_s-a-0', '3061_s-a-1', '2659_2_s-a-0'} 
Wire:3076_1, Value:1, Discovered faults:{'3076_s-a-0', '1606_2_s-a-1', '2120_s-a-1', '408_s-a-0', '1457_s-a-1', '1455_s-a-1', '1827_s-a-0', '1600_5_s-a-1', '1053_5_s-a-1', '2703_1_s-a-1', '1936_2_s-a-1', '521_1_s-a-0', '1606_s-a-1', '1456_s-a-1', '234_1_s-a-0', '1827_2_s-a-0', '1458_s-a-1', '521_s-a-0', '2469_s-a-0', '2120_4_s-a-1', '1053_6_s-a-1', '2880_s-a-0', '2963_s-a-1', '227_1_s-a-0', '2197_s-a-1', '1042_6_s-a-1', '1053_s-a-1', '1600_s-a-1', '2197_2_s-a-1', '1827_1_s-a-0', '230_s-a-1', '3076_1_s-a-0', '234_s-a-0', '1936_s-a-1', '1065_s-a-1', '1454_s-a-1', '1053_3_s-a-1', '2453_s-a-0', '1459_s-a-1', '68_s-a-1', '509_s-a-0', '79_s-a-1', '2579_s-a-0', '1066_s-a-1', '1042_s-a-1', '2469_2_s-a-0', '509_1_s-a-0', '227_s-a-0', '2703_s-a-1'} 
Wire:3076_2, Value:1, Discovered faults:{'3076_s-a-0', '1606_2_s-a-1', '2120_s-a-1', '408_s-a-0', '1457_s-a-1', '1455_s-a-1', '1827_s-a-0', '1600_5_s-a-1', '1053_5_s-a-1', '2703_1_s-a-1', '1936_2_s-a-1', '521_1_s-a-0', '1606_s-a-1', '1456_s-a-1', '234_1_s-a-0', '1827_2_s-a-0', '1458_s-a-1', '521_s-a-0', '2469_s-a-0', '2120_4_s-a-1', '3076_2_s-a-0', '1053_6_s-a-1', '2880_s-a-0', '2963_s-a-1', '227_1_s-a-0', '2197_s-a-1', '1042_6_s-a-1', '1053_s-a-1', '1600_s-a-1', '2197_2_s-a-1', '1827_1_s-a-0', '230_s-a-1', '234_s-a-0', '1936_s-a-1', '1065_s-a-1', '1454_s-a-1', '1053_3_s-a-1', '2453_s-a-0', '1459_s-a-1', '68_s-a-1', '509_s-a-0', '79_s-a-1', '2579_s-a-0', '1066_s-a-1', '1042_s-a-1', '2469_2_s-a-0', '509_1_s-a-0', '227_s-a-0', '2703_s-a-1'} 
Wire:3187, Value:1, Discovered faults:{'1619_s-a-1', '227_2_s-a-0', '2135_1_s-a-0', '1097_s-a-1', '2437_2_s-a-0', '1075_s-a-1', '2437_s-a-0', '1852_s-a-1', '1463_s-a-1', '77_s-a-1', '550_s-a-0', '1068_s-a-1', '2800_1_s-a-1', '1464_s-a-1', '2135_s-a-0', '2620_s-a-1', '1468_s-a-1', '2194_1_s-a-0', '2800_s-a-1', '2367_s-a-1', '1856_2_s-a-1', '2194_s-a-0', '2720_s-a-0', '1619_3_s-a-1', '1075_2_s-a-1', '2619_s-a-0', '1852_3_s-a-1', '2995_1_s-a-1', '76_s-a-1', '2995_s-a-1', '3187_s-a-0', '1466_s-a-1', '1856_s-a-1', '1465_s-a-1', '1615_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0', '1615_2_s-a-1'} 
Wire:3188, Value:1, Discovered faults:{'1619_s-a-1', '227_2_s-a-0', '2135_1_s-a-0', '1097_s-a-1', '2800_2_s-a-1', '2437_2_s-a-0', '1075_s-a-1', '2437_s-a-0', '1852_s-a-1', '1463_s-a-1', '77_s-a-1', '550_s-a-0', '1068_s-a-1', '2998_1_s-a-1', '1464_s-a-1', '2135_s-a-0', '2620_s-a-1', '3188_s-a-0', '1468_s-a-1', '2194_1_s-a-0', '2800_s-a-1', '2367_s-a-1', '1856_2_s-a-1', '2194_s-a-0', '2720_s-a-0', '1619_3_s-a-1', '1075_2_s-a-1', '2619_s-a-0', '2998_s-a-1', '1852_3_s-a-1', '76_s-a-1', '1466_s-a-1', '1856_s-a-1', '1465_s-a-1', '1615_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0', '1615_2_s-a-1'} 
Wire:3189, Value:1, Discovered faults:{'1612_s-a-1', '2726_s-a-0', '1457_s-a-1', '3001_1_s-a-1', '1848_3_s-a-1', '1841_2_s-a-0', '2628_s-a-1', '1053_5_s-a-1', '1841_s-a-0', '1848_s-a-1', '2629_s-a-0', '1606_4_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '1606_s-a-1', '234_1_s-a-0', '1458_s-a-1', '2374_s-a-1', '521_s-a-0', '1461_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '2207_s-a-0', '2454_1_s-a-0', '1042_6_s-a-1', '1053_s-a-1', '2128_s-a-0', '2128_2_s-a-0', '1462_s-a-1', '2806_s-a-1', '234_s-a-0', '3001_s-a-1', '1612_1_s-a-1', '2806_1_s-a-1', '2454_s-a-0', '1459_s-a-1', '509_s-a-0', '78_s-a-1', '79_s-a-1', '1066_s-a-1', '3189_s-a-0', '1042_s-a-1', '1460_s-a-1', '2207_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3190, Value:1, Discovered faults:{'3004_1_s-a-1', '1612_s-a-1', '2726_s-a-0', '1457_s-a-1', '1848_3_s-a-1', '1841_2_s-a-0', '2628_s-a-1', '1053_5_s-a-1', '1841_s-a-0', '1848_s-a-1', '2629_s-a-0', '1606_4_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '1606_s-a-1', '234_1_s-a-0', '1458_s-a-1', '2374_s-a-1', '521_s-a-0', '2806_2_s-a-1', '1461_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '2207_s-a-0', '2454_1_s-a-0', '1042_6_s-a-1', '1053_s-a-1', '2128_s-a-0', '2128_2_s-a-0', '1462_s-a-1', '3004_s-a-1', '2806_s-a-1', '3190_s-a-0', '234_s-a-0', '1612_1_s-a-1', '2454_s-a-0', '1459_s-a-1', '509_s-a-0', '78_s-a-1', '79_s-a-1', '1066_s-a-1', '1042_s-a-1', '1460_s-a-1', '2207_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3191, Value:0, Discovered faults:{'227_s-a-0', '3191_s-a-1'} 
Wire:3192, Value:0, Discovered faults:{'227_s-a-0', '3192_s-a-1'} 
Wire:3193, Value:0, Discovered faults:{'227_s-a-0', '3193_s-a-1', '1457_s-a-1', '234_s-a-0', '1053_5_s-a-1', '1459_s-a-1', '521_1_s-a-0', '1606_s-a-1', '509_s-a-0', '234_1_s-a-0', '1458_s-a-1', '79_s-a-1', '521_s-a-0', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '1042_6_s-a-1', '1053_s-a-1'} 
Wire:3194, Value:0, Discovered faults:{'521_1_s-a-0', '509_s-a-0', '234_1_s-a-0', '521_s-a-0', '234_s-a-0', '227_1_s-a-0', '227_s-a-0', '3194_s-a-1', '1053_s-a-1'} 
Wire:3195, Value:1, Discovered faults:{'2375_s-a-1', '227_s-a-0', '1824_2_s-a-0', '1596_s-a-0', '234_s-a-0', '80_s-a-0', '2210_s-a-0', '521_2_s-a-0', '1064_s-a-0', '509_s-a-0', '2210_1_s-a-0', '234_1_s-a-0', '521_s-a-0', '1824_s-a-0', '227_1_s-a-0', '1596_2_s-a-0', '509_2_s-a-0', '3195_s-a-0'} 
Wire:3196, Value:0, Discovered faults:{'3076_s-a-0', '1606_2_s-a-1', '2120_s-a-1', '408_s-a-0', '1457_s-a-1', '1455_s-a-1', '1827_s-a-0', '1600_5_s-a-1', '1053_5_s-a-1', '2703_1_s-a-1', '1936_2_s-a-1', '521_1_s-a-0', '1606_s-a-1', '1456_s-a-1', '234_1_s-a-0', '1827_2_s-a-0', '1458_s-a-1', '521_s-a-0', '2469_s-a-0', '2120_4_s-a-1', '3076_2_s-a-0', '1053_6_s-a-1', '2880_s-a-0', '2963_s-a-1', '227_1_s-a-0', '2197_s-a-1', '1042_6_s-a-1', '1053_s-a-1', '3196_s-a-1', '1600_s-a-1', '2197_2_s-a-1', '1827_1_s-a-0', '230_s-a-1', '234_s-a-0', '1936_s-a-1', '1065_s-a-1', '1454_s-a-1', '1053_3_s-a-1', '2453_s-a-0', '1459_s-a-1', '68_s-a-1', '509_s-a-0', '79_s-a-1', '2579_s-a-0', '1066_s-a-1', '1042_s-a-1', '2469_2_s-a-0', '509_1_s-a-0', '227_s-a-0', '2703_s-a-1'} 
Wire:3197, Value:0, Discovered faults:{'594_s-a-0', '2359_s-a-0', '2603_1_s-a-0', '2820_2_s-a-0', '3030_s-a-1', '3197_s-a-1', '2603_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '2359_1_s-a-0', '3030_1_s-a-1', '322_s-a-0', '2820_s-a-0'} 
