Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:8, Value:0, Discovered faults:{'8_s-a-1'} 
Wire:13, Value:1, Discovered faults:{'13_s-a-0'} 
Wire:17, Value:1, Discovered faults:{'17_s-a-0'} 
Wire:26, Value:0, Discovered faults:{'26_s-a-1'} 
Wire:29, Value:0, Discovered faults:{'29_s-a-1'} 
Wire:36, Value:1, Discovered faults:{'36_s-a-0'} 
Wire:42, Value:1, Discovered faults:{'42_s-a-0'} 
Wire:51, Value:0, Discovered faults:{'51_s-a-1'} 
Wire:55, Value:1, Discovered faults:{'55_s-a-0'} 
Wire:59, Value:1, Discovered faults:{'59_s-a-0'} 
Wire:68, Value:1, Discovered faults:{'68_s-a-0'} 
Wire:72, Value:1, Discovered faults:{'72_s-a-0'} 
Wire:73, Value:1, Discovered faults:{'73_s-a-0'} 
Wire:74, Value:0, Discovered faults:{'74_s-a-1'} 
Wire:75, Value:1, Discovered faults:{'75_s-a-0'} 
Wire:80, Value:1, Discovered faults:{'80_s-a-0'} 
Wire:85, Value:0, Discovered faults:{'85_s-a-1'} 
Wire:86, Value:1, Discovered faults:{'86_s-a-0'} 
Wire:87, Value:0, Discovered faults:{'87_s-a-1'} 
Wire:88, Value:0, Discovered faults:{'88_s-a-1'} 
Wire:89, Value:0, Discovered faults:{'89_s-a-1'} 
Wire:90, Value:1, Discovered faults:{'90_s-a-0'} 
Wire:91, Value:1, Discovered faults:{'91_s-a-0'} 
Wire:96, Value:0, Discovered faults:{'96_s-a-1'} 
Wire:101, Value:0, Discovered faults:{'101_s-a-1'} 
Wire:106, Value:1, Discovered faults:{'106_s-a-0'} 
Wire:111, Value:0, Discovered faults:{'111_s-a-1'} 
Wire:116, Value:0, Discovered faults:{'116_s-a-1'} 
Wire:121, Value:1, Discovered faults:{'121_s-a-0'} 
Wire:126, Value:0, Discovered faults:{'126_s-a-1'} 
Wire:130, Value:1, Discovered faults:{'130_s-a-0'} 
Wire:135, Value:1, Discovered faults:{'135_s-a-0'} 
Wire:138, Value:0, Discovered faults:{'138_s-a-1'} 
Wire:143, Value:1, Discovered faults:{'143_s-a-0'} 
Wire:146, Value:1, Discovered faults:{'146_s-a-0'} 
Wire:149, Value:1, Discovered faults:{'149_s-a-0'} 
Wire:152, Value:1, Discovered faults:{'152_s-a-0'} 
Wire:153, Value:1, Discovered faults:{'153_s-a-0'} 
Wire:156, Value:0, Discovered faults:{'156_s-a-1'} 
Wire:159, Value:1, Discovered faults:{'159_s-a-0'} 
Wire:165, Value:1, Discovered faults:{'165_s-a-0'} 
Wire:171, Value:0, Discovered faults:{'171_s-a-1'} 
Wire:177, Value:0, Discovered faults:{'177_s-a-1'} 
Wire:183, Value:0, Discovered faults:{'183_s-a-1'} 
Wire:189, Value:1, Discovered faults:{'189_s-a-0'} 
Wire:195, Value:0, Discovered faults:{'195_s-a-1'} 
Wire:201, Value:0, Discovered faults:{'201_s-a-1'} 
Wire:207, Value:0, Discovered faults:{'207_s-a-1'} 
Wire:210, Value:0, Discovered faults:{'210_s-a-1'} 
Wire:219, Value:1, Discovered faults:{'219_s-a-0'} 
Wire:228, Value:0, Discovered faults:{'228_s-a-1'} 
Wire:237, Value:0, Discovered faults:{'237_s-a-1'} 
Wire:246, Value:0, Discovered faults:{'246_s-a-1'} 
Wire:255, Value:1, Discovered faults:{'255_s-a-0'} 
Wire:259, Value:0, Discovered faults:{'259_s-a-1'} 
Wire:260, Value:1, Discovered faults:{'260_s-a-0'} 
Wire:261, Value:0, Discovered faults:{'261_s-a-1'} 
Wire:267, Value:1, Discovered faults:{'267_s-a-0'} 
Wire:268, Value:1, Discovered faults:{'268_s-a-0'} 
Wire:432_2, Value:0, Discovered faults:{'432_2_s-a-1', '432_s-a-1'} 
Wire:432_3, Value:0, Discovered faults:{'432_s-a-1', '432_3_s-a-1'} 
Wire:432_4, Value:0, Discovered faults:{'432_s-a-1', '432_4_s-a-1'} 
Wire:437_1, Value:1, Discovered faults:{'437_s-a-0', '437_1_s-a-0'} 
Wire:437_2, Value:1, Discovered faults:{'437_2_s-a-0', '437_s-a-0'} 
Wire:437_3, Value:1, Discovered faults:{'437_3_s-a-0', '437_s-a-0'} 
Wire:437_4, Value:1, Discovered faults:{'437_s-a-0', '437_4_s-a-0'} 
Wire:451_1, Value:0, Discovered faults:{'451_1_s-a-1', '451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '348_s-a-1'} 
Wire:451_2, Value:0, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '451_2_s-a-1', '348_s-a-1'} 
Wire:451_3, Value:0, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '451_3_s-a-1', '348_s-a-1'} 
Wire:451_4, Value:0, Discovered faults:{'451_4_s-a-1', '451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '348_s-a-1'} 
Wire:451_5, Value:0, Discovered faults:{'451_5_s-a-1', '451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '348_s-a-1'} 
Wire:451_6, Value:0, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '451_6_s-a-1', '348_s-a-1'} 
Wire:451_7, Value:0, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '348_s-a-1', '451_7_s-a-1'} 
Wire:451_8, Value:0, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '451_8_s-a-1', '348_s-a-1'} 
Wire:460_1, Value:0, Discovered faults:{'425_s-a-0', '460_s-a-1', '304_s-a-0', '360_s-a-1', '96_1_s-a-1', '303_s-a-0', '106_2_s-a-0', '460_1_s-a-1', '96_s-a-1', '357_1_s-a-1', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '360_1_s-a-1', '101_s-a-1', '91_2_s-a-0', '106_s-a-0', '301_s-a-0', '91_s-a-0', '302_s-a-0', '405_s-a-0'} 
Wire:460_2, Value:0, Discovered faults:{'425_s-a-0', '460_s-a-1', '304_s-a-0', '360_s-a-1', '96_1_s-a-1', '303_s-a-0', '106_2_s-a-0', '96_s-a-1', '357_1_s-a-1', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '360_1_s-a-1', '101_s-a-1', '91_2_s-a-0', '106_s-a-0', '460_2_s-a-1', '301_s-a-0', '91_s-a-0', '302_s-a-0', '405_s-a-0'} 
Wire:463_1, Value:1, Discovered faults:{'409_s-a-1', '111_s-a-1', '463_1_s-a-0', '308_s-a-0', '111_2_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '121_2_s-a-0', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '126_1_s-a-1', '366_s-a-1', '363_1_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '426_s-a-1'} 
Wire:463_2, Value:1, Discovered faults:{'409_s-a-1', '111_s-a-1', '308_s-a-0', '111_2_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '121_2_s-a-0', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '126_1_s-a-1', '366_s-a-1', '463_2_s-a-0', '363_1_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '426_s-a-1'} 
Wire:492_1, Value:0, Discovered faults:{'171_s-a-1', '376_2_s-a-0', '171_2_s-a-1', '379_s-a-0', '376_s-a-0', '177_s-a-1', '159_s-a-0', '165_1_s-a-0', '413_s-a-0', '492_1_s-a-1', '379_2_s-a-0', '327_s-a-1', '159_1_s-a-0', '165_s-a-0', '492_s-a-1', '324_s-a-1', '177_2_s-a-1'} 
Wire:492_2, Value:0, Discovered faults:{'171_s-a-1', '376_2_s-a-0', '171_2_s-a-1', '379_s-a-0', '376_s-a-0', '177_s-a-1', '159_s-a-0', '165_1_s-a-0', '413_s-a-0', '379_2_s-a-0', '327_s-a-1', '159_1_s-a-0', '165_s-a-0', '492_s-a-1', '324_s-a-1', '177_2_s-a-1', '492_2_s-a-1'} 
Wire:495_1, Value:1, Discovered faults:{'382_2_s-a-1', '183_s-a-1', '385_1_s-a-0', '416_s-a-1', '385_s-a-0', '329_s-a-0', '201_s-a-1', '201_2_s-a-1', '382_s-a-1', '328_s-a-0', '195_s-a-1', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '495_1_s-a-0', '189_s-a-0', '195_2_s-a-1', '495_s-a-0', '183_1_s-a-1', '415_s-a-1'} 
Wire:495_2, Value:1, Discovered faults:{'382_2_s-a-1', '183_s-a-1', '385_1_s-a-0', '416_s-a-1', '385_s-a-0', '329_s-a-0', '201_s-a-1', '201_2_s-a-1', '382_s-a-1', '328_s-a-0', '195_s-a-1', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '495_2_s-a-0', '189_s-a-0', '195_2_s-a-1', '495_s-a-0', '183_1_s-a-1', '415_s-a-1'} 
Wire:475, Value:0, Discovered faults:{'393_1_s-a-1', '475_s-a-1', '427_1_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:476, Value:0, Discovered faults:{'476_s-a-1'} 
Wire:477, Value:0, Discovered faults:{'393_1_s-a-1', '427_2_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '477_s-a-1', '427_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:478, Value:0, Discovered faults:{'478_s-a-1'} 
Wire:479, Value:0, Discovered faults:{'393_1_s-a-1', '479_s-a-1', '427_3_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:480, Value:0, Discovered faults:{'480_s-a-1'} 
Wire:481, Value:0, Discovered faults:{'393_1_s-a-1', '427_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '481_s-a-1', '276_1_s-a-1'} 
Wire:482, Value:0, Discovered faults:{'482_s-a-1'} 
Wire:488, Value:1, Discovered faults:{'488_s-a-0'} 
Wire:489, Value:1, Discovered faults:{'489_s-a-0'} 
Wire:490, Value:1, Discovered faults:{'490_s-a-0'} 
Wire:491, Value:1, Discovered faults:{'491_s-a-0'} 
Wire:498, Value:1, Discovered faults:{'425_s-a-0', '460_s-a-1', '304_s-a-0', '360_s-a-1', '96_1_s-a-1', '303_s-a-0', '106_2_s-a-0', '460_1_s-a-1', '96_s-a-1', '357_1_s-a-1', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '360_1_s-a-1', '101_s-a-1', '91_2_s-a-0', '106_s-a-0', '301_s-a-0', '91_s-a-0', '498_s-a-0', '302_s-a-0', '405_s-a-0'} 
Wire:499, Value:1, Discovered faults:{'130_s-a-0', '130_2_s-a-0', '499_s-a-0'} 
Wire:500, Value:0, Discovered faults:{'135_1_s-a-0', '409_s-a-1', '111_s-a-1', '463_1_s-a-0', '308_s-a-0', '111_2_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '121_2_s-a-0', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '126_1_s-a-1', '366_s-a-1', '363_1_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '426_s-a-1', '135_s-a-0', '500_s-a-1'} 
Wire:501, Value:1, Discovered faults:{'501_s-a-0'} 
Wire:518, Value:1, Discovered faults:{'171_s-a-1', '376_2_s-a-0', '171_2_s-a-1', '379_s-a-0', '376_s-a-0', '177_s-a-1', '159_s-a-0', '165_1_s-a-0', '413_s-a-0', '492_1_s-a-1', '379_2_s-a-0', '327_s-a-1', '518_s-a-0', '159_1_s-a-0', '165_s-a-0', '492_s-a-1', '324_s-a-1', '177_2_s-a-1'} 
Wire:519, Value:1, Discovered faults:{'130_s-a-0', '519_s-a-0', '130_4_s-a-0'} 
Wire:520, Value:1, Discovered faults:{'520_s-a-0', '207_s-a-1', '207_1_s-a-1'} 
Wire:521, Value:1, Discovered faults:{'382_2_s-a-1', '183_s-a-1', '385_1_s-a-0', '416_s-a-1', '385_s-a-0', '329_s-a-0', '201_s-a-1', '201_2_s-a-1', '382_s-a-1', '328_s-a-0', '195_s-a-1', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '495_2_s-a-0', '189_s-a-0', '195_2_s-a-1', '495_s-a-0', '183_1_s-a-1', '415_s-a-1', '521_s-a-0'} 
Wire:522, Value:0, Discovered faults:{'451_1_s-a-1', '451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '522_s-a-1', '348_s-a-1'} 
Wire:523, Value:0, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '523_s-a-1', '451_2_s-a-1', '348_s-a-1'} 
Wire:524, Value:0, Discovered faults:{'524_s-a-1'} 
Wire:525, Value:0, Discovered faults:{'525_s-a-1'} 
Wire:526, Value:0, Discovered faults:{'526_s-a-1'} 
Wire:527, Value:1, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '280_1_s-a-0', '451_6_s-a-1', '527_s-a-0', '348_s-a-1'} 
Wire:528, Value:1, Discovered faults:{'528_s-a-0'} 
Wire:529, Value:1, Discovered faults:{'529_s-a-0'} 
Wire:466_1, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_1_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:466_2, Value:0, Discovered faults:{'442_s-a-0', '466_2_s-a-1', '410_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:466_3, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '466_3_s-a-1', '276_1_s-a-1'} 
Wire:466_4, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '466_4_s-a-1', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:466_5, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '466_5_s-a-1', '276_1_s-a-1'} 
Wire:466_6, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '466_6_s-a-1', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:466_7, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '466_7_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:466_8, Value:0, Discovered faults:{'442_s-a-0', '466_8_s-a-1', '410_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:483_1, Value:1, Discovered faults:{'483_1_s-a-0', '483_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:483_2, Value:1, Discovered faults:{'483_s-a-0', '1_s-a-1', '1_6_s-a-1', '483_2_s-a-0'} 
Wire:483_3, Value:1, Discovered faults:{'483_3_s-a-0', '483_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:483_4, Value:1, Discovered faults:{'483_s-a-0', '1_s-a-1', '1_6_s-a-1', '483_4_s-a-0'} 
Wire:502, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_1_s-a-1', '502_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:503, Value:1, Discovered faults:{'393_1_s-a-1', '475_s-a-1', '427_1_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '476_s-a-1', '503_s-a-0', '276_1_s-a-1'} 
Wire:504, Value:0, Discovered faults:{'504_s-a-1'} 
Wire:505, Value:1, Discovered faults:{'393_1_s-a-1', '478_s-a-1', '505_s-a-0', '427_2_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '477_s-a-1', '427_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:506, Value:0, Discovered faults:{'506_s-a-1'} 
Wire:507, Value:1, Discovered faults:{'393_1_s-a-1', '479_s-a-1', '427_3_s-a-1', '480_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '507_s-a-0', '51_s-a-1', '427_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:508, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '466_4_s-a-1', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '508_s-a-1', '276_1_s-a-1'} 
Wire:509, Value:1, Discovered faults:{'393_1_s-a-1', '427_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '482_s-a-1', '509_s-a-0', '51_s-a-1', '427_s-a-1', '393_s-a-1', '481_s-a-1', '276_1_s-a-1'} 
Wire:510, Value:1, Discovered faults:{'510_s-a-0', '1_s-a-1', '143_s-a-0', '483_s-a-0', '1_6_s-a-1', '143_2_s-a-0', '483_1_s-a-0'} 
Wire:511, Value:0, Discovered faults:{'511_s-a-1'} 
Wire:512, Value:1, Discovered faults:{'512_s-a-0', '146_2_s-a-0', '1_s-a-1', '483_2_s-a-0', '483_s-a-0', '146_s-a-0', '1_6_s-a-1'} 
Wire:513, Value:0, Discovered faults:{'513_s-a-1'} 
Wire:514, Value:1, Discovered faults:{'483_3_s-a-0', '149_s-a-0', '514_s-a-0', '483_s-a-0', '149_2_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:515, Value:0, Discovered faults:{'442_s-a-0', '410_s-a-0', '515_s-a-1', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '466_7_s-a-1', '393_s-a-1', '276_1_s-a-1'} 
Wire:516, Value:1, Discovered faults:{'483_4_s-a-0', '483_s-a-0', '153_2_s-a-0', '516_s-a-0', '153_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:517, Value:0, Discovered faults:{'517_s-a-1'} 
Wire:530, Value:0, Discovered faults:{'425_s-a-0', '130_s-a-0', '460_s-a-1', '304_s-a-0', '360_s-a-1', '96_1_s-a-1', '303_s-a-0', '106_2_s-a-0', '460_1_s-a-1', '130_2_s-a-0', '96_s-a-1', '357_1_s-a-1', '499_s-a-0', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '360_1_s-a-1', '101_s-a-1', '91_2_s-a-0', '106_s-a-0', '301_s-a-0', '91_s-a-0', '530_s-a-1', '498_s-a-0', '302_s-a-0', '405_s-a-0'} 
Wire:533, Value:1, Discovered faults:{'135_1_s-a-0', '409_s-a-1', '533_s-a-0', '111_s-a-1', '463_1_s-a-0', '308_s-a-0', '111_2_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '121_2_s-a-0', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '126_1_s-a-1', '366_s-a-1', '363_1_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '426_s-a-1', '135_s-a-0', '500_s-a-1'} 
Wire:544, Value:0, Discovered faults:{'130_s-a-0', '544_s-a-1', '171_s-a-1', '376_2_s-a-0', '171_2_s-a-1', '519_s-a-0', '379_s-a-0', '376_s-a-0', '177_s-a-1', '159_s-a-0', '165_1_s-a-0', '413_s-a-0', '492_1_s-a-1', '130_4_s-a-0', '379_2_s-a-0', '327_s-a-1', '518_s-a-0', '159_1_s-a-0', '165_s-a-0', '492_s-a-1', '324_s-a-1', '177_2_s-a-1'} 
Wire:547, Value:0, Discovered faults:{'382_2_s-a-1', '183_s-a-1', '385_1_s-a-0', '520_s-a-0', '416_s-a-1', '385_s-a-0', '329_s-a-0', '207_1_s-a-1', '547_s-a-1', '207_s-a-1', '201_s-a-1', '201_2_s-a-1', '382_s-a-1', '328_s-a-0', '195_s-a-1', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '495_2_s-a-0', '189_s-a-0', '195_2_s-a-1', '495_s-a-0', '183_1_s-a-1', '415_s-a-1', '521_s-a-0'} 
Wire:536, Value:1, Discovered faults:{'442_s-a-0', '410_s-a-0', '536_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_1_s-a-1', '502_s-a-1', '276_1_s-a-1', '466_s-a-1', '51_s-a-1', '393_s-a-1', '309_s-a-1'} 
Wire:537, Value:1, Discovered faults:{'316_s-a-1', '504_s-a-1', '537_s-a-0'} 
Wire:538, Value:1, Discovered faults:{'506_s-a-1', '138_3_s-a-1', '138_s-a-1', '538_s-a-0', '317_s-a-1'} 
Wire:539, Value:1, Discovered faults:{'442_s-a-0', '410_s-a-0', '138_4_s-a-1', '466_4_s-a-1', '539_s-a-0', '393_4_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_s-a-1', '466_s-a-1', '51_s-a-1', '318_s-a-1', '138_s-a-1', '393_s-a-1', '508_s-a-1', '276_1_s-a-1'} 
Wire:540, Value:0, Discovered faults:{'510_s-a-0', '540_s-a-1', '1_s-a-1', '143_s-a-0', '483_s-a-0', '1_6_s-a-1', '143_2_s-a-0', '483_1_s-a-0'} 
Wire:541, Value:0, Discovered faults:{'512_s-a-0', '146_2_s-a-0', '1_s-a-1', '483_2_s-a-0', '541_s-a-1', '483_s-a-0', '146_s-a-0', '1_6_s-a-1'} 
Wire:542, Value:0, Discovered faults:{'483_3_s-a-0', '149_s-a-0', '542_s-a-1', '514_s-a-0', '483_s-a-0', '149_2_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:543, Value:0, Discovered faults:{'483_4_s-a-0', '543_s-a-1', '483_s-a-0', '153_2_s-a-0', '516_s-a-0', '153_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:530_1, Value:0, Discovered faults:{'425_s-a-0', '130_s-a-0', '460_s-a-1', '304_s-a-0', '360_s-a-1', '96_1_s-a-1', '303_s-a-0', '106_2_s-a-0', '460_1_s-a-1', '130_2_s-a-0', '96_s-a-1', '530_1_s-a-1', '357_1_s-a-1', '499_s-a-0', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '360_1_s-a-1', '101_s-a-1', '91_2_s-a-0', '106_s-a-0', '301_s-a-0', '91_s-a-0', '530_s-a-1', '498_s-a-0', '302_s-a-0', '405_s-a-0'} 
Wire:530_2, Value:0, Discovered faults:{'425_s-a-0', '130_s-a-0', '460_s-a-1', '304_s-a-0', '360_s-a-1', '96_1_s-a-1', '303_s-a-0', '106_2_s-a-0', '460_1_s-a-1', '130_2_s-a-0', '96_s-a-1', '357_1_s-a-1', '499_s-a-0', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '360_1_s-a-1', '101_s-a-1', '91_2_s-a-0', '530_2_s-a-1', '106_s-a-0', '301_s-a-0', '91_s-a-0', '530_s-a-1', '498_s-a-0', '302_s-a-0', '405_s-a-0'} 
Wire:533_1, Value:1, Discovered faults:{'135_1_s-a-0', '409_s-a-1', '533_s-a-0', '111_s-a-1', '463_1_s-a-0', '533_1_s-a-0', '308_s-a-0', '111_2_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '121_2_s-a-0', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '126_1_s-a-1', '366_s-a-1', '363_1_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '426_s-a-1', '135_s-a-0', '500_s-a-1'} 
Wire:533_2, Value:1, Discovered faults:{'135_1_s-a-0', '409_s-a-1', '533_s-a-0', '111_s-a-1', '463_1_s-a-0', '533_2_s-a-0', '308_s-a-0', '111_2_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '121_2_s-a-0', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '126_1_s-a-1', '366_s-a-1', '363_1_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '426_s-a-1', '135_s-a-0', '500_s-a-1'} 
Wire:544_1, Value:0, Discovered faults:{'130_s-a-0', '544_s-a-1', '171_s-a-1', '376_2_s-a-0', '171_2_s-a-1', '519_s-a-0', '379_s-a-0', '544_1_s-a-1', '376_s-a-0', '177_s-a-1', '159_s-a-0', '165_1_s-a-0', '413_s-a-0', '492_1_s-a-1', '130_4_s-a-0', '379_2_s-a-0', '327_s-a-1', '518_s-a-0', '159_1_s-a-0', '165_s-a-0', '492_s-a-1', '324_s-a-1', '177_2_s-a-1'} 
Wire:544_2, Value:0, Discovered faults:{'130_s-a-0', '544_s-a-1', '171_s-a-1', '376_2_s-a-0', '171_2_s-a-1', '519_s-a-0', '379_s-a-0', '376_s-a-0', '177_s-a-1', '159_s-a-0', '165_1_s-a-0', '413_s-a-0', '492_1_s-a-1', '130_4_s-a-0', '379_2_s-a-0', '327_s-a-1', '544_2_s-a-1', '518_s-a-0', '159_1_s-a-0', '165_s-a-0', '492_s-a-1', '324_s-a-1', '177_2_s-a-1'} 
Wire:547_1, Value:0, Discovered faults:{'382_2_s-a-1', '183_s-a-1', '385_1_s-a-0', '520_s-a-0', '416_s-a-1', '385_s-a-0', '329_s-a-0', '207_1_s-a-1', '547_s-a-1', '207_s-a-1', '201_s-a-1', '201_2_s-a-1', '382_s-a-1', '328_s-a-0', '195_s-a-1', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '495_2_s-a-0', '547_1_s-a-1', '189_s-a-0', '195_2_s-a-1', '495_s-a-0', '183_1_s-a-1', '415_s-a-1', '521_s-a-0'} 
Wire:547_2, Value:0, Discovered faults:{'382_2_s-a-1', '183_s-a-1', '385_1_s-a-0', '520_s-a-0', '416_s-a-1', '385_s-a-0', '329_s-a-0', '207_1_s-a-1', '547_s-a-1', '547_2_s-a-1', '207_s-a-1', '201_s-a-1', '201_2_s-a-1', '382_s-a-1', '328_s-a-0', '195_s-a-1', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '495_2_s-a-0', '189_s-a-0', '195_2_s-a-1', '495_s-a-0', '183_1_s-a-1', '415_s-a-1', '521_s-a-0'} 
Wire:550, Value:1, Discovered faults:{'425_s-a-0', '130_s-a-0', '460_s-a-1', '304_s-a-0', '360_s-a-1', '96_1_s-a-1', '303_s-a-0', '106_2_s-a-0', '460_1_s-a-1', '130_2_s-a-0', '96_s-a-1', '530_1_s-a-1', '357_1_s-a-1', '499_s-a-0', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '360_1_s-a-1', '101_s-a-1', '91_2_s-a-0', '106_s-a-0', '301_s-a-0', '91_s-a-0', '530_s-a-1', '498_s-a-0', '302_s-a-0', '550_s-a-0', '405_s-a-0'} 
