Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:5, Value:1, Discovered faults:{'5_s-a-0'} 
Wire:9, Value:0, Discovered faults:{'9_s-a-1'} 
Wire:13, Value:1, Discovered faults:{'13_s-a-0'} 
Wire:17, Value:1, Discovered faults:{'17_s-a-0'} 
Wire:21, Value:1, Discovered faults:{'21_s-a-0'} 
Wire:25, Value:1, Discovered faults:{'25_s-a-0'} 
Wire:29, Value:1, Discovered faults:{'29_s-a-0'} 
Wire:33, Value:1, Discovered faults:{'33_s-a-0'} 
Wire:37, Value:1, Discovered faults:{'37_s-a-0'} 
Wire:41, Value:1, Discovered faults:{'41_s-a-0'} 
Wire:45, Value:0, Discovered faults:{'45_s-a-1'} 
Wire:49, Value:1, Discovered faults:{'49_s-a-0'} 
Wire:53, Value:0, Discovered faults:{'53_s-a-1'} 
Wire:57, Value:1, Discovered faults:{'57_s-a-0'} 
Wire:61, Value:1, Discovered faults:{'61_s-a-0'} 
Wire:65, Value:1, Discovered faults:{'65_s-a-0'} 
Wire:69, Value:1, Discovered faults:{'69_s-a-0'} 
Wire:73, Value:0, Discovered faults:{'73_s-a-1'} 
Wire:77, Value:1, Discovered faults:{'77_s-a-0'} 
Wire:81, Value:1, Discovered faults:{'81_s-a-0'} 
Wire:85, Value:0, Discovered faults:{'85_s-a-1'} 
Wire:89, Value:0, Discovered faults:{'89_s-a-1'} 
Wire:93, Value:1, Discovered faults:{'93_s-a-0'} 
Wire:97, Value:1, Discovered faults:{'97_s-a-0'} 
Wire:101, Value:1, Discovered faults:{'101_s-a-0'} 
Wire:105, Value:1, Discovered faults:{'105_s-a-0'} 
Wire:109, Value:1, Discovered faults:{'109_s-a-0'} 
Wire:113, Value:0, Discovered faults:{'113_s-a-1'} 
Wire:117, Value:1, Discovered faults:{'117_s-a-0'} 
Wire:121, Value:0, Discovered faults:{'121_s-a-1'} 
Wire:125, Value:1, Discovered faults:{'125_s-a-0'} 
Wire:129, Value:1, Discovered faults:{'129_s-a-0'} 
Wire:130, Value:1, Discovered faults:{'130_s-a-0'} 
Wire:131, Value:1, Discovered faults:{'131_s-a-0'} 
Wire:132, Value:1, Discovered faults:{'132_s-a-0'} 
Wire:133, Value:0, Discovered faults:{'133_s-a-1'} 
Wire:134, Value:1, Discovered faults:{'134_s-a-0'} 
Wire:135, Value:1, Discovered faults:{'135_s-a-0'} 
Wire:136, Value:1, Discovered faults:{'136_s-a-0'} 
Wire:137, Value:0, Discovered faults:{'137_s-a-1'} 
Wire:354_11, Value:0, Discovered faults:{'81_s-a-0', '73_1_s-a-1', '69_s-a-0', '137_1_s-a-1', '77_s-a-0', '93_1_s-a-0', '85_1_s-a-1', '85_s-a-1', '274_s-a-0', '1_2_s-a-1', '259_s-a-0', '346_s-a-0', '81_1_s-a-0', '1_s-a-1', '305_1_s-a-1', '354_s-a-1', '49_2_s-a-0', '17_2_s-a-0', '65_1_s-a-0', '89_s-a-1', '49_s-a-0', '33_2_s-a-0', '65_s-a-0', '89_1_s-a-1', '77_1_s-a-0', '314_s-a-0', '73_s-a-1', '261_s-a-0', '354_11_s-a-1', '93_s-a-0', '305_s-a-1', '17_s-a-0', '258_s-a-1', '260_s-a-0', '342_s-a-0', '266_s-a-1', '275_s-a-1', '302_s-a-0', '302_1_s-a-0', '33_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:354_12, Value:0, Discovered faults:{'81_s-a-0', '73_1_s-a-1', '69_s-a-0', '137_1_s-a-1', '77_s-a-0', '93_1_s-a-0', '85_1_s-a-1', '85_s-a-1', '274_s-a-0', '1_2_s-a-1', '259_s-a-0', '346_s-a-0', '81_1_s-a-0', '1_s-a-1', '305_1_s-a-1', '354_s-a-1', '49_2_s-a-0', '17_2_s-a-0', '65_1_s-a-0', '89_s-a-1', '49_s-a-0', '33_2_s-a-0', '65_s-a-0', '89_1_s-a-1', '77_1_s-a-0', '314_s-a-0', '73_s-a-1', '261_s-a-0', '93_s-a-0', '305_s-a-1', '17_s-a-0', '258_s-a-1', '260_s-a-0', '342_s-a-0', '266_s-a-1', '354_12_s-a-1', '275_s-a-1', '302_s-a-0', '302_1_s-a-0', '33_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:367_1, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '367_1_s-a-0', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_2, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '367_2_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_3, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '367_3_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_4, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '367_4_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_5, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '367_5_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_6, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '367_6_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_7, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '367_7_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_8, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '367_8_s-a-0', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_9, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '367_9_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_10, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '367_10_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_11, Value:1, Discovered faults:{'367_11_s-a-0', '311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:367_12, Value:1, Discovered faults:{'311_s-a-1', '97_s-a-0', '97_1_s-a-0', '53_s-a-1', '367_s-a-0', '21_s-a-0', '267_s-a-1', '105_s-a-0', '105_1_s-a-0', '343_s-a-1', '101_s-a-0', '308_1_s-a-1', '137_2_s-a-1', '113_1_s-a-1', '5_s-a-0', '311_1_s-a-1', '262_s-a-1', '37_2_s-a-0', '121_1_s-a-1', '265_s-a-0', '101_1_s-a-0', '21_2_s-a-0', '367_12_s-a-0', '347_s-a-1', '117_1_s-a-0', '117_s-a-0', '5_2_s-a-0', '125_s-a-0', '277_s-a-0', '121_s-a-1', '263_s-a-1', '276_s-a-1', '113_s-a-1', '308_s-a-1', '37_s-a-0', '315_s-a-0', '125_1_s-a-0', '109_1_s-a-0', '109_s-a-0', '137_s-a-1', '264_s-a-0', '53_2_s-a-1'} 
Wire:380_1, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '380_1_s-a-1', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_2, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '380_2_s-a-1', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_3, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '380_3_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_4, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '380_4_s-a-1', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_5, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '380_5_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_6, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '380_6_s-a-1', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_7, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '380_7_s-a-1', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_8, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '380_8_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_9, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '380_9_s-a-1', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_10, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '380_10_s-a-1', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_11, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '380_11_s-a-1', '69_1_s-a-0', '137_s-a-1'} 
Wire:380_12, Value:0, Discovered faults:{'308_2_s-a-1', '73_1_s-a-1', '69_s-a-0', '279_s-a-1', '77_s-a-0', '97_s-a-0', '41_2_s-a-0', '97_1_s-a-0', '41_s-a-0', '137_3_s-a-1', '380_s-a-1', '259_s-a-0', '109_s-a-0', '57_s-a-0', '25_2_s-a-0', '105_s-a-0', '105_1_s-a-0', '101_s-a-0', '9_s-a-1', '65_1_s-a-0', '278_s-a-0', '262_s-a-1', '348_s-a-0', '65_s-a-0', '77_1_s-a-0', '101_1_s-a-0', '73_s-a-1', '344_s-a-0', '380_12_s-a-1', '25_s-a-0', '316_s-a-0', '258_s-a-1', '57_2_s-a-0', '263_s-a-1', '308_s-a-1', '268_s-a-1', '302_s-a-0', '109_1_s-a-0', '9_2_s-a-1', '302_2_s-a-0', '69_1_s-a-0', '137_s-a-1'} 
Wire:393_1, Value:1, Discovered faults:{'81_s-a-0', '311_s-a-1', '281_s-a-0', '45_s-a-1', '93_1_s-a-0', '85_1_s-a-1', '280_s-a-1', '85_s-a-1', '81_1_s-a-0', '61_s-a-0', '113_1_s-a-1', '89_s-a-1', '311_2_s-a-1', '317_s-a-0', '393_1_s-a-0', '121_1_s-a-1', '13_2_s-a-0', '265_s-a-0', '89_1_s-a-1', '305_2_s-a-1', '261_s-a-0', '93_s-a-0', '305_s-a-1', '117_1_s-a-0', '117_s-a-0', '29_s-a-0', '125_s-a-0', '345_s-a-1', '349_s-a-1', '121_s-a-1', '137_4_s-a-1', '260_s-a-0', '113_s-a-1', '61_2_s-a-0', '125_1_s-a-0', '45_2_s-a-1', '13_s-a-0', '269_s-a-1', '393_s-a-0', '29_2_s-a-0', '137_s-a-1', '264_s-a-0'} 
Wire:393_2, Value:1, Discovered faults:{'81_s-a-0', '311_s-a-1', '281_s-a-0', '45_s-a-1', '93_1_s-a-0', '85_1_s-a-1', '280_s-a-1', '85_s-a-1', '81_1_s-a-0', '61_s-a-0', '113_1_s-a-1', '89_s-a-1', '311_2_s-a-1', '317_s-a-0', '121_1_s-a-1', '13_2_s-a-0', '265_s-a-0', '89_1_s-a-1', '305_2_s-a-1', '261_s-a-0', '93_s-a-0', '305_s-a-1', '117_1_s-a-0', '117_s-a-0', '29_s-a-0', '125_s-a-0', '345_s-a-1', '349_s-a-1', '121_s-a-1', '137_4_s-a-1', '260_s-a-0', '113_s-a-1', '61_2_s-a-0', '393_2_s-a-0', '125_1_s-a-0', '45_2_s-a-1', '13_s-a-0', '269_s-a-1', '393_s-a-0', '29_2_s-a-0', '137_s-a-1', '264_s-a-0'} 
Wire:393_3, Value:1, Discovered faults:{'81_s-a-0', '393_3_s-a-0', '311_s-a-1', '281_s-a-0', '45_s-a-1', '93_1_s-a-0', '85_1_s-a-1', '280_s-a-1', '85_s-a-1', '81_1_s-a-0', '61_s-a-0', '113_1_s-a-1', '89_s-a-1', '311_2_s-a-1', '317_s-a-0', '121_1_s-a-1', '13_2_s-a-0', '265_s-a-0', '89_1_s-a-1', '305_2_s-a-1', '261_s-a-0', '93_s-a-0', '305_s-a-1', '117_1_s-a-0', '117_s-a-0', '29_s-a-0', '125_s-a-0', '345_s-a-1', '349_s-a-1', '121_s-a-1', '137_4_s-a-1', '260_s-a-0', '113_s-a-1', '61_2_s-a-0', '125_1_s-a-0', '45_2_s-a-1', '13_s-a-0', '269_s-a-1', '393_s-a-0', '29_2_s-a-0', '137_s-a-1', '264_s-a-0'} 
